 1.57079637050629	 -1.57079637050629	 0.474541842937469	 
    0.444669395685196	 0.414768844842911	 0.384899109601974	 
    0.355099260807037	 0.325383871793747	 0.29575988650322	 
    0.266233533620834	 0.236832454800606	 0.207531169056892	 
    0.178317591547966	 0.149183660745621	 0.120116375386715	 
    0.0911063626408577	 0.062140692025423	 0.0332070514559746	 
    0.00429038517177105	 -0.0246204864233732	 -0.0535399653017521	 
    -0.0824795886874199	 -0.11145331710577	 -0.140471279621124	 
    -0.169544070959091	 -0.19867978990078	 -0.227921575307846	 
    -0.25723734498024	 -0.286624163389206	 -0.316077023744583	 
    -0.345598071813583	 -0.375155121088028	 -0.404719531536102	 
    -0.434229582548141	 -0.474541842937469	 -0.511004149913788	 
    -0.547271966934204	 -0.583300173282623	 -0.619073688983917	 
    -0.654588639736176	 -0.689862847328186	 -0.724909245967865	 
    -0.759725868701935	 -0.794327318668365	 -0.828759431838989	 
    -0.863044917583466	 -0.897210359573364	 -0.931278586387634	 
    -0.965275824069977	 -0.999226868152618	 -1.03315830230713	 
    -1.0670930147171	 -1.10105669498444	 -1.13507258892059	 
    -1.16916370391846	 -1.20334947109222	 -1.23764872550964	 
    -1.27207434177399	 -1.30666172504425	 -1.3413907289505	 
    -1.37621831893921	 -1.41107177734375	 -1.44579029083252	 
    -1.47990334033966	 -1.51186847686768	 -1.53456926345825	 
    0.474541842937469	 0.444669395685196	 0.414768844842911	 
    0.384899109601974	 0.355099260807037	 0.325383871793747	 
    0.29575988650322	 0.266233533620834	 0.236832454800606	 
    0.207531169056892	 0.178317591547966	 0.149183660745621	 
    0.120116375386715	 0.0911063626408577	 0.062140692025423	 
    0.0332070514559746	 0.00429038517177105	 -0.0246204864233732	 
    -0.0535399653017521	 -0.0824795886874199	 -0.11145331710577	 
    -0.140471279621124	 -0.169544070959091	 -0.19867978990078	 
    -0.227921575307846	 -0.25723734498024	 -0.286624163389206	 
    -0.316077023744583	 -0.345598071813583	 -0.375155121088028	 
    -0.404719531536102	 -0.434229582548141	 -0.474541842937469	 
    -0.511004149913788	 -0.547271966934204	 -0.583300173282623	 
    -0.619073688983917	 -0.654588639736176	 -0.689862847328186	 
    -0.724909245967865	 -0.759725868701935	 -0.794327318668365	 
    -0.828759431838989	 -0.863044917583466	 -0.897210359573364	 
    -0.931278586387634	 -0.965275824069977	 -0.999226868152618	 
    -1.03315830230713	 -1.0670930147171	 -1.10105669498444	 
    -1.13507258892059	 -1.16916370391846	 -1.20334947109222	 
    -1.23764872550964	 -1.27207434177399	 -1.30666172504425	 
    -1.3413907289505	 -1.37621831893921	 -1.41107177734375	 
    -1.44579029083252	 -1.47990334033966	 -1.51186847686768	 
    -1.53456926345825	 0.474541842937469	 0.444669395685196	 
    0.414768844842911	 0.384899109601974	 0.355099260807037	 
    0.325383871793747	 0.29575988650322	 0.266233533620834	 
    0.236832454800606	 0.207531169056892	 0.178317591547966	 
    0.149183660745621	 0.120116375386715	 0.0911063626408577	 
    0.062140692025423	 0.0332070514559746	 0.00429038517177105	 
    -0.0246204864233732	 -0.0535399653017521	 -0.0824795886874199	 
    -0.11145331710577	 -0.140471279621124	 -0.169544070959091	 
    -0.19867978990078	 -0.227921575307846	 -0.25723734498024	 
    -0.286624163389206	 -0.316077023744583	 -0.345598071813583	 
    -0.375155121088028	 -0.404719531536102	 -0.434229582548141	 
    -0.474541842937469	 -0.511004149913788	 -0.547271966934204	 
    -0.583300173282623	 -0.619073688983917	 -0.654588639736176	 
    -0.689862847328186	 -0.724909245967865	 -0.759725868701935	 
    -0.794327318668365	 -0.828759431838989	 -0.863044917583466	 
    -0.897210359573364	 -0.931278586387634	 -0.965275824069977	 
    -0.999226868152618	 -1.03315830230713	 -1.0670930147171	 
    -1.10105669498444	 -1.13507258892059	 -1.16916370391846	 
    -1.20334947109222	 -1.23764872550964	 -1.27207434177399	 
    -1.30666172504425	 -1.3413907289505	 -1.37621831893921	 
    -1.41107177734375	 -1.44579029083252	 -1.47990334033966	 
